,District,Crop,Price Date,Crop Price (Rs per quintal)
23150,Thiruvarur,Rice,Oct-2017,1435
23151,Thiruvarur,Rice,Oct-2017,1435
23152,Thiruvarur,Rice,Nov-2017,1420
23153,Thiruvarur,Rice,Nov-2017,1260
23154,Thiruvarur,Rice,Dec-2017,1315
23155,Thiruvarur,Rice,Dec-2017,1275
23156,Thiruvarur,Rice,Dec-2017,1300
23157,Thiruvarur,Rice,Jan-2018,1270
23158,Thiruvarur,Rice,Jan-2018,1420
23159,Thiruvarur,Rice,Feb-2018,1365
23160,Thiruvarur,Rice,Feb-2018,1325
23161,Thiruvarur,Rice,Feb-2018,1355
23162,Thiruvarur,Rice,Feb-2018,1405
23163,Thiruvarur,Rice,Mar-2018,1430
23164,Thiruvarur,Rice,Mar-2018,1365
23165,Thiruvarur,Rice,Mar-2018,1365
23166,Thiruvarur,Rice,Apr-2018,1365
23167,Thiruvarur,Rice,Apr-2018,1350
23168,Thiruvarur,Rice,May-2018,1280
23169,Thiruvarur,Rice,May-2018,1305
23170,Thiruvarur,Rice,Jun-2018,1335
23171,Thiruvarur,Rice,Jul-2018,1365
23172,Thiruvarur,Rice,Jul-2018,1390
23173,Thiruvarur,Rice,Aug-2018,1270
23174,Thiruvarur,Rice,Aug-2018,1345
23175,Thiruvarur,Rice,Oct-2018,1285
23176,Thiruvarur,Rice,Oct-2018,1400
23177,Thiruvarur,Rice,Oct-2018,1245
23178,Thiruvarur,Rice,Nov-2018,1430
23179,Thiruvarur,Rice,Dec-2018,1405
23180,Thiruvarur,Rice,Dec-2018,1315
23181,Thiruvarur,Rice,Jan-2019,1370
23182,Thiruvarur,Rice,Jan-2019,1255
23183,Thiruvarur,Rice,Jan-2019,1395
23184,Thiruvarur,Rice,Feb-2019,1405
23185,Thiruvarur,Rice,Feb-2019,1400
23186,Thiruvarur,Rice,Feb-2019,1310
23187,Thiruvarur,Rice,Mar-2019,1305
23188,Thiruvarur,Rice,Apr-2019,1270
23189,Thiruvarur,Rice,Apr-2019,1425
23190,Thiruvarur,Rice,May-2019,1375
23191,Thiruvarur,Rice,May-2019,1285
23192,Thiruvarur,Rice,May-2019,1270
23193,Thiruvarur,Rice,Jun-2019,1440
23194,Thiruvarur,Rice,Jul-2019,1285
23195,Thiruvarur,Rice,Jul-2019,1370
23196,Thiruvarur,Rice,Jul-2019,1350
23197,Thiruvarur,Rice,Aug-2019,1375
23198,Thiruvarur,Rice,Aug-2019,1440
23199,Thiruvarur,Rice,Sep-2019,1415
23200,Thiruvarur,Rice,Sep-2019,1260
23201,Thiruvarur,Rice,Oct-2019,1255
23202,Thiruvarur,Rice,Oct-2019,1290
23203,Thiruvarur,Rice,Oct-2019,1305
23204,Thiruvarur,Rice,Nov-2019,1280
23205,Thiruvarur,Rice,Nov-2019,1255
23206,Thiruvarur,Rice,Dec-2019,1355
23207,Thiruvarur,Rice,Dec-2019,1290
23208,Thiruvarur,Rice,Feb-2020,1290
23209,Thiruvarur,Rice,Feb-2020,1430
23210,Thiruvarur,Rice,Aug-2020,1245
23211,Thiruvarur,Rice,Sep-2020,1280
23212,Thiruvarur,Rice,Nov-2020,1335
23213,Thiruvarur,Rice,Jan-2021,1250
23214,Thiruvarur,Rice,Mar-2021,1260
23215,Thiruvarur,Rice,Mar-2021,1305
23216,Thiruvarur,Rice,May-2021,1365
23217,Thiruvarur,Rice,Oct-2021,1315
23218,Thiruvarur,Rice,Jan-2022,1255
23219,Thiruvarur,Rice,May-2022,1430
23220,Thiruvarur,Rice,Aug-2022,1305
23221,Thiruvarur,Rice,Sep-2022,1330
23222,Thiruvarur,Rice,Dec-2022,1285
23223,Tiruchirappalli,Banana,Jan-2015,1830
23224,Tiruchirappalli,Banana,Feb-2015,1870
23225,Tiruchirappalli,Banana,Mar-2015,1825
23226,Tiruchirappalli,Banana,Apr-2015,1970
23227,Tiruchirappalli,Banana,Apr-2015,1785
23228,Tiruchirappalli,Banana,May-2015,1885
23229,Tiruchirappalli,Banana,Jun-2015,1950
23230,Tiruchirappalli,Banana,Jul-2015,1805
23231,Tiruchirappalli,Banana,Aug-2015,1850
23232,Tiruchirappalli,Banana,Sep-2015,1975
23233,Tiruchirappalli,Banana,Sep-2015,1925
23234,Tiruchirappalli,Banana,Oct-2015,1845
23235,Tiruchirappalli,Banana,Nov-2015,1900
23236,Tiruchirappalli,Banana,Dec-2015,1895
23237,Tiruchirappalli,Banana,Jan-2016,1905
23238,Tiruchirappalli,Banana,Feb-2016,1890
23239,Tiruchirappalli,Banana,Feb-2016,1910
23240,Tiruchirappalli,Banana,Mar-2016,1810
23241,Tiruchirappalli,Banana,Apr-2016,1945
23242,Tiruchirappalli,Banana,May-2016,1980
23243,Tiruchirappalli,Banana,Jun-2016,1980
23244,Tiruchirappalli,Banana,Jul-2016,1975
23245,Tiruchirappalli,Banana,Jul-2016,1810
23246,Tiruchirappalli,Banana,Aug-2016,1880
23247,Tiruchirappalli,Banana,Sep-2016,1975
23248,Tiruchirappalli,Banana,Oct-2016,1865
23249,Tiruchirappalli,Banana,Nov-2016,1900
23250,Tiruchirappalli,Banana,Dec-2016,1785
23251,Tiruchirappalli,Banana,Jan-2017,1965
23252,Tiruchirappalli,Banana,Jan-2017,1980
23253,Tiruchirappalli,Banana,Feb-2017,1860
23254,Tiruchirappalli,Banana,Mar-2017,1915
23255,Tiruchirappalli,Banana,Apr-2017,1955
23256,Tiruchirappalli,Banana,May-2017,1905
23257,Tiruchirappalli,Banana,Jun-2017,1920
23258,Tiruchirappalli,Banana,Jun-2017,1850
23259,Tiruchirappalli,Banana,Jul-2017,1805
23260,Tiruchirappalli,Banana,Aug-2017,1900
23261,Tiruchirappalli,Banana,Sep-2017,1905
23262,Tiruchirappalli,Banana,Oct-2017,1935
23263,Tiruchirappalli,Banana,Oct-2017,1785
23264,Tiruchirappalli,Banana,Nov-2017,1915
23265,Tiruchirappalli,Banana,Dec-2017,1895
23266,Tiruchirappalli,Banana,Jan-2018,1865
23267,Tiruchirappalli,Banana,Feb-2018,1810
23268,Tiruchirappalli,Banana,Mar-2018,1980
23269,Tiruchirappalli,Banana,Apr-2018,1905
23270,Tiruchirappalli,Banana,Apr-2018,1870
23271,Tiruchirappalli,Banana,May-2018,1795
23272,Tiruchirappalli,Banana,Jun-2018,1970
23273,Tiruchirappalli,Banana,Jul-2018,1825
23274,Tiruchirappalli,Banana,Aug-2018,1940
23275,Tiruchirappalli,Banana,Sep-2018,1910
23276,Tiruchirappalli,Banana,Oct-2018,1975
23277,Tiruchirappalli,Banana,Nov-2018,1935
23278,Tiruchirappalli,Banana,Dec-2018,1925
23279,Tiruchirappalli,Banana,Jan-2019,1835
23280,Tiruchirappalli,Banana,Feb-2019,1840
23281,Tiruchirappalli,Banana,Mar-2019,1910
23282,Tiruchirappalli,Banana,Apr-2019,1915
23283,Tiruchirappalli,Banana,May-2019,1890
23284,Tiruchirappalli,Banana,Jul-2019,1845
23285,Tiruchirappalli,Banana,Aug-2019,1845
23286,Tiruchirappalli,Banana,Oct-2019,1980
23287,Tiruchirappalli,Banana,Nov-2019,1950
23288,Tiruchirappalli,Banana,Dec-2019,1955
23289,Tiruchirappalli,Banana,Jan-2020,1885
23290,Tiruchirappalli,Banana,Feb-2020,1895
23291,Tiruchirappalli,Banana,Apr-2020,1880
23292,Tiruchirappalli,Banana,May-2020,1850
23293,Tiruchirappalli,Banana,Jun-2020,1825
23294,Tiruchirappalli,Banana,Jul-2020,1920
23295,Tiruchirappalli,Banana,Aug-2020,1855
23296,Tiruchirappalli,Banana,Sep-2020,1890
23297,Tiruchirappalli,Banana,Oct-2020,1950
23298,Tiruchirappalli,Banana,Nov-2020,1920
23299,Tiruchirappalli,Banana,Dec-2020,1970
23300,Tiruchirappalli,Banana,Jan-2021,1900
23301,Tiruchirappalli,Banana,Feb-2021,1795
23302,Tiruchirappalli,Banana,Mar-2021,1885
23303,Tiruchirappalli,Banana,Apr-2021,1960
23304,Tiruchirappalli,Banana,May-2021,1795
23305,Tiruchirappalli,Banana,May-2021,1975
23306,Tiruchirappalli,Banana,Jun-2021,1915
23307,Tiruchirappalli,Banana,Jul-2021,1880
23308,Tiruchirappalli,Banana,Aug-2021,1900
23309,Tiruchirappalli,Banana,Sep-2021,1955
23310,Tiruchirappalli,Banana,Oct-2021,1980
23311,Tiruchirappalli,Banana,Nov-2021,1780
23312,Tiruchirappalli,Banana,Dec-2021,1950
23313,Tiruchirappalli,Banana,Feb-2022,1920
23314,Tiruchirappalli,Banana,Mar-2022,1810
23315,Tiruchirappalli,Banana,Apr-2022,1970
23316,Tiruchirappalli,Banana,May-2022,1945
23317,Tiruchirappalli,Banana,May-2022,1795
23318,Tiruchirappalli,Banana,Jun-2022,1945
23319,Tiruchirappalli,Banana,Jul-2022,1780
23320,Tiruchirappalli,Banana,Aug-2022,1885
23321,Tiruchirappalli,Banana,Sep-2022,1860
23322,Tiruchirappalli,Banana,Sep-2022,1895
23323,Tiruchirappalli,Banana,Oct-2022,1970
23324,Tiruchirappalli,Banana,Nov-2022,1975
23325,Tiruchirappalli,Banana,Dec-2022,1940
23326,Tiruchirappalli,Banana,Jan-2023,1805
23327,Tiruchirappalli,Banana,Feb-2023,1820
23328,Tiruchirappalli,Banana,Feb-2023,1790
23329,Tiruchirappalli,Banana,Mar-2023,1860
23330,Tiruchirappalli,Bengal Gram,Feb-2015,5470
23331,Tiruchirappalli,Bengal Gram,Feb-2015,5455
23332,Tiruchirappalli,Bengal Gram,Mar-2015,5380
23333,Tiruchirappalli,Bengal Gram,Mar-2015,5390
23334,Tiruchirappalli,Bengal Gram,Mar-2015,5335
23335,Tiruchirappalli,Bengal Gram,Mar-2015,5480
23336,Tiruchirappalli,Bengal Gram,Mar-2015,5330
23337,Tiruchirappalli,Bengal Gram,May-2015,5470
23338,Tiruchirappalli,Bengal Gram,May-2015,5480
23339,Tiruchirappalli,Bengal Gram,May-2015,5490
23340,Tiruchirappalli,Bengal Gram,May-2015,5460
23341,Tiruchirappalli,Bengal Gram,May-2015,5500
23342,Tiruchirappalli,Bengal Gram,Jun-2015,5475
23343,Tiruchirappalli,Bengal Gram,Jun-2015,5340
23344,Tiruchirappalli,Bengal Gram,Jun-2015,5385
23345,Tiruchirappalli,Bengal Gram,Jun-2015,5315
23346,Tiruchirappalli,Bengal Gram,Jun-2015,5325
23347,Tiruchirappalli,Bengal Gram,Jun-2015,5505
23348,Tiruchirappalli,Bengal Gram,Jul-2015,5395
23349,Tiruchirappalli,Bengal Gram,Jul-2015,5360
23350,Tiruchirappalli,Bengal Gram,Jul-2015,5340
23351,Tiruchirappalli,Bengal Gram,Jul-2015,5345
23352,Tiruchirappalli,Bengal Gram,Aug-2015,5405
23353,Tiruchirappalli,Bengal Gram,Aug-2015,5315
23354,Tiruchirappalli,Bengal Gram,Aug-2015,5455
23355,Tiruchirappalli,Bengal Gram,Aug-2015,5445
23356,Tiruchirappalli,Bengal Gram,Sep-2015,5440
23357,Tiruchirappalli,Bengal Gram,Sep-2015,5340
23358,Tiruchirappalli,Bengal Gram,Sep-2015,5475
23359,Tiruchirappalli,Bengal Gram,Sep-2015,5480
23360,Tiruchirappalli,Bengal Gram,Sep-2015,5405
23361,Tiruchirappalli,Bengal Gram,Sep-2015,5415
23362,Tiruchirappalli,Bengal Gram,Oct-2015,5350
23363,Tiruchirappalli,Bengal Gram,Oct-2015,5490
23364,Tiruchirappalli,Bengal Gram,Oct-2015,5500
23365,Tiruchirappalli,Bengal Gram,Oct-2015,5355
23366,Tiruchirappalli,Bengal Gram,Oct-2015,5380
23367,Tiruchirappalli,Bengal Gram,Oct-2015,5370
23368,Tiruchirappalli,Bengal Gram,Nov-2015,5415
23369,Tiruchirappalli,Bengal Gram,Nov-2015,5415
23370,Tiruchirappalli,Bengal Gram,Nov-2015,5425
23371,Tiruchirappalli,Bengal Gram,Nov-2015,5475
23372,Tiruchirappalli,Bengal Gram,Nov-2015,5365
23373,Tiruchirappalli,Bengal Gram,Nov-2015,5370
23374,Tiruchirappalli,Bengal Gram,Dec-2015,5415
23375,Tiruchirappalli,Bengal Gram,Dec-2015,5400
23376,Tiruchirappalli,Bengal Gram,Dec-2015,5365
23377,Tiruchirappalli,Bengal Gram,Dec-2015,5375
23378,Tiruchirappalli,Bengal Gram,Dec-2015,5480
23379,Tiruchirappalli,Bengal Gram,Dec-2015,5320
23380,Tiruchirappalli,Bengal Gram,Jan-2016,5425
23381,Tiruchirappalli,Bengal Gram,Jan-2016,5320
23382,Tiruchirappalli,Bengal Gram,Jan-2016,5365
23383,Tiruchirappalli,Bengal Gram,Feb-2016,5440
23384,Tiruchirappalli,Bengal Gram,Feb-2016,5395
23385,Tiruchirappalli,Bengal Gram,Feb-2016,5385
23386,Tiruchirappalli,Bengal Gram,Feb-2016,5415
23387,Tiruchirappalli,Bengal Gram,Feb-2016,5400
23388,Tiruchirappalli,Bengal Gram,Mar-2016,5345
23389,Tiruchirappalli,Bengal Gram,Mar-2016,5425
23390,Tiruchirappalli,Bengal Gram,Mar-2016,5370
23391,Tiruchirappalli,Bengal Gram,Mar-2016,5415
23392,Tiruchirappalli,Bengal Gram,Mar-2016,5505
23393,Tiruchirappalli,Bengal Gram,Mar-2016,5350
23394,Tiruchirappalli,Bengal Gram,Apr-2016,5495
23395,Tiruchirappalli,Bengal Gram,Apr-2016,5475
23396,Tiruchirappalli,Bengal Gram,Apr-2016,5435
23397,Tiruchirappalli,Bengal Gram,Apr-2016,5485
23398,Tiruchirappalli,Bengal Gram,Apr-2016,5445
23399,Tiruchirappalli,Bengal Gram,May-2016,5445
23400,Tiruchirappalli,Bengal Gram,May-2016,5400
23401,Tiruchirappalli,Bengal Gram,May-2016,5405
23402,Tiruchirappalli,Bengal Gram,May-2016,5510
23403,Tiruchirappalli,Bengal Gram,May-2016,5485
23404,Tiruchirappalli,Bengal Gram,May-2016,5360
23405,Tiruchirappalli,Bengal Gram,Jun-2016,5480
23406,Tiruchirappalli,Bengal Gram,Jun-2016,5375
23407,Tiruchirappalli,Bengal Gram,Jun-2016,5440
23408,Tiruchirappalli,Bengal Gram,Jun-2016,5325
23409,Tiruchirappalli,Bengal Gram,Jun-2016,5435
23410,Tiruchirappalli,Bengal Gram,Jul-2016,5335
23411,Tiruchirappalli,Bengal Gram,Jul-2016,5315
23412,Tiruchirappalli,Bengal Gram,Jul-2016,5500
23413,Tiruchirappalli,Bengal Gram,Jul-2016,5330
23414,Tiruchirappalli,Bengal Gram,Aug-2016,5500
23415,Tiruchirappalli,Bengal Gram,Aug-2016,5430
23416,Tiruchirappalli,Bengal Gram,Aug-2016,5460
23417,Tiruchirappalli,Bengal Gram,Sep-2016,5455
23418,Tiruchirappalli,Bengal Gram,Sep-2016,5495
23419,Tiruchirappalli,Bengal Gram,Oct-2016,5380
23420,Tiruchirappalli,Bengal Gram,Oct-2016,5450
23421,Tiruchirappalli,Bengal Gram,Oct-2016,5440
23422,Tiruchirappalli,Bengal Gram,Oct-2016,5440
23423,Tiruchirappalli,Bengal Gram,Nov-2016,5360
23424,Tiruchirappalli,Bengal Gram,Nov-2016,5385
23425,Tiruchirappalli,Bengal Gram,Dec-2016,5485
23426,Tiruchirappalli,Bengal Gram,Nov-2017,5375
23427,Tiruchirappalli,Bengal Gram,Feb-2018,5490
23428,Tiruchirappalli,Bengal Gram,Feb-2018,5370
23429,Tiruchirappalli,Bengal Gram,Mar-2018,5475
23430,Tiruchirappalli,Bengal Gram,Mar-2018,5420
23431,Tiruchirappalli,Bengal Gram,Mar-2018,5360
23432,Tiruchirappalli,Bengal Gram,Apr-2018,5455
23433,Tiruchirappalli,Bengal Gram,Apr-2018,5445
23434,Tiruchirappalli,Bengal Gram,Apr-2018,5330
23435,Tiruchirappalli,Bengal Gram,May-2018,5505
23436,Tiruchirappalli,Bengal Gram,May-2018,5395
23437,Tiruchirappalli,Bengal Gram,May-2018,5400
23438,Tiruchirappalli,Bengal Gram,May-2018,5340
23439,Tiruchirappalli,Bengal Gram,Jun-2019,5495
23440,Tiruchirappalli,Bengal Gram,Mar-2023,5310
23441,Tiruchirappalli,Black Gram,Jan-2020,6165
23442,Tiruchirappalli,Black Gram,Jan-2020,6110
23443,Tiruchirappalli,Black Gram,Jan-2020,6235
23444,Tiruchirappalli,Black Gram,Feb-2020,6150
23445,Tiruchirappalli,Black Gram,Feb-2020,6300
23446,Tiruchirappalli,Black Gram,Mar-2020,6280
23447,Tiruchirappalli,Black Gram,Mar-2020,6230
23448,Tiruchirappalli,Black Gram,Mar-2020,6190
23449,Tiruchirappalli,Black Gram,Apr-2020,6115
23450,Tiruchirappalli,Black Gram,Apr-2020,6260
23451,Tiruchirappalli,Black Gram,Apr-2020,6250
23452,Tiruchirappalli,Black Gram,May-2020,6255
23453,Tiruchirappalli,Black Gram,May-2020,6125
23454,Tiruchirappalli,Black Gram,May-2020,6155
23455,Tiruchirappalli,Black Gram,Jun-2020,6260
23456,Tiruchirappalli,Black Gram,Jun-2020,6290
23457,Tiruchirappalli,Black Gram,Jun-2020,6245
23458,Tiruchirappalli,Black Gram,Jul-2020,6240
23459,Tiruchirappalli,Black Gram,Jul-2020,6260
23460,Tiruchirappalli,Black Gram,Jul-2020,6185
23461,Tiruchirappalli,Black Gram,Aug-2020,6240
23462,Tiruchirappalli,Black Gram,Aug-2020,6275
23463,Tiruchirappalli,Black Gram,Aug-2020,6275
23464,Tiruchirappalli,Black Gram,Sep-2020,6270
23465,Tiruchirappalli,Black Gram,Sep-2020,6250
23466,Tiruchirappalli,Black Gram,Oct-2020,6290
23467,Tiruchirappalli,Black Gram,Oct-2020,6230
23468,Tiruchirappalli,Black Gram,Oct-2020,6245
23469,Tiruchirappalli,Black Gram,Nov-2020,6240
23470,Tiruchirappalli,Black Gram,Nov-2020,6110
23471,Tiruchirappalli,Black Gram,Nov-2020,6115
23472,Tiruchirappalli,Black Gram,Dec-2020,6275
23473,Tiruchirappalli,Black Gram,Dec-2020,6235
23474,Tiruchirappalli,Black Gram,Dec-2020,6195
23475,Tiruchirappalli,Black Gram,Jan-2021,6200
23476,Tiruchirappalli,Black Gram,Jan-2021,6105
23477,Tiruchirappalli,Black Gram,Feb-2021,6150
23478,Tiruchirappalli,Black Gram,Feb-2021,6135
23479,Tiruchirappalli,Black Gram,Feb-2021,6270
23480,Tiruchirappalli,Black Gram,Mar-2021,6110
23481,Tiruchirappalli,Black Gram,Mar-2021,6180
23482,Tiruchirappalli,Black Gram,Apr-2021,6200
23483,Tiruchirappalli,Black Gram,Apr-2021,6150
23484,Tiruchirappalli,Black Gram,Apr-2021,6195
23485,Tiruchirappalli,Black Gram,May-2021,6250
23486,Tiruchirappalli,Black Gram,May-2021,6120
23487,Tiruchirappalli,Black Gram,May-2021,6155
23488,Tiruchirappalli,Black Gram,Jun-2021,6255
23489,Tiruchirappalli,Black Gram,Jun-2021,6180
23490,Tiruchirappalli,Black Gram,Jun-2021,6245
23491,Tiruchirappalli,Black Gram,Jul-2021,6270
23492,Tiruchirappalli,Black Gram,Jul-2021,6235
23493,Tiruchirappalli,Black Gram,Jul-2021,6215
23494,Tiruchirappalli,Black Gram,Aug-2021,6210
23495,Tiruchirappalli,Black Gram,Aug-2021,6270
23496,Tiruchirappalli,Black Gram,Sep-2021,6160
23497,Tiruchirappalli,Black Gram,Sep-2021,6205
23498,Tiruchirappalli,Black Gram,Sep-2021,6200
23499,Tiruchirappalli,Black Gram,Oct-2021,6120
23500,Tiruchirappalli,Black Gram,Oct-2021,6280
23501,Tiruchirappalli,Black Gram,Nov-2021,6275
23502,Tiruchirappalli,Black Gram,Nov-2021,6205
23503,Tiruchirappalli,Black Gram,Dec-2021,6115
23504,Tiruchirappalli,Black Gram,Dec-2021,6270
23505,Tiruchirappalli,Black Gram,Dec-2021,6270
23506,Tiruchirappalli,Black Gram,Jan-2022,6260
23507,Tiruchirappalli,Black Gram,Jan-2022,6275
23508,Tiruchirappalli,Black Gram,Feb-2022,6105
23509,Tiruchirappalli,Black Gram,Feb-2022,6285
23510,Tiruchirappalli,Black Gram,Feb-2022,6300
23511,Tiruchirappalli,Black Gram,Mar-2022,6230
23512,Tiruchirappalli,Black Gram,Mar-2022,6120
23513,Tiruchirappalli,Black Gram,Mar-2022,6215
23514,Tiruchirappalli,Black Gram,Apr-2022,6105
23515,Tiruchirappalli,Black Gram,Apr-2022,6210
23516,Tiruchirappalli,Black Gram,Apr-2022,6165
23517,Tiruchirappalli,Black Gram,May-2022,6145
23518,Tiruchirappalli,Black Gram,May-2022,6130
23519,Tiruchirappalli,Black Gram,May-2022,6150
23520,Tiruchirappalli,Black Gram,Jun-2022,6160
23521,Tiruchirappalli,Black Gram,Jun-2022,6255
23522,Tiruchirappalli,Black Gram,Jun-2022,6175
23523,Tiruchirappalli,Black Gram,Jul-2022,6175
23524,Tiruchirappalli,Black Gram,Jul-2022,6125
23525,Tiruchirappalli,Black Gram,Aug-2022,6195
23526,Tiruchirappalli,Black Gram,Aug-2022,6195
23527,Tiruchirappalli,Black Gram,Aug-2022,6275
23528,Tiruchirappalli,Black Gram,Sep-2022,6135
23529,Tiruchirappalli,Black Gram,Sep-2022,6175
23530,Tiruchirappalli,Black Gram,Sep-2022,6230
23531,Tiruchirappalli,Black Gram,Oct-2022,6215
23532,Tiruchirappalli,Black Gram,Oct-2022,6255
23533,Tiruchirappalli,Black Gram,Oct-2022,6180
23534,Tiruchirappalli,Black Gram,Nov-2022,6150
23535,Tiruchirappalli,Black Gram,Nov-2022,6205
23536,Tiruchirappalli,Black Gram,Dec-2022,6275
23537,Tiruchirappalli,Black Gram,Dec-2022,6220
23538,Tiruchirappalli,Black Gram,Dec-2022,6280
23539,Tiruchirappalli,Black Gram,Jan-2023,6215
23540,Tiruchirappalli,Black Gram,Jan-2023,6230
23541,Tiruchirappalli,Black Gram,Jan-2023,6175
23542,Tiruchirappalli,Black Gram,Feb-2023,6270
23543,Tiruchirappalli,Black Gram,Feb-2023,6130
23544,Tiruchirappalli,Black Gram,Feb-2023,6285
23545,Tiruchirappalli,Black Gram,Mar-2023,6130
23546,Tiruchirappalli,Black Gram,Mar-2023,6245
23547,Tiruchirappalli,Black Gram,Mar-2023,6240
23548,Tiruchirappalli,Coconut,Jan-2019,2410
23549,Tiruchirappalli,Coconut,Jan-2019,2410
23550,Tiruchirappalli,Coconut,Feb-2019,2355
23551,Tiruchirappalli,Coconut,Feb-2019,2260
23552,Tiruchirappalli,Coconut,Mar-2019,2410
23553,Tiruchirappalli,Coconut,Mar-2019,2370
23554,Tiruchirappalli,Coconut,Apr-2019,2300
23555,Tiruchirappalli,Coconut,Apr-2019,2415
23556,Tiruchirappalli,Coconut,May-2019,2390
23557,Tiruchirappalli,Coconut,May-2019,2325
23558,Tiruchirappalli,Coconut,Jun-2019,2310
23559,Tiruchirappalli,Coconut,Jul-2019,2345
23560,Tiruchirappalli,Coconut,Jul-2019,2455
23561,Tiruchirappalli,Coconut,Aug-2019,2445
23562,Tiruchirappalli,Coconut,Aug-2019,2280
23563,Tiruchirappalli,Coconut,Sep-2019,2400
23564,Tiruchirappalli,Coconut,Sep-2019,2380
23565,Tiruchirappalli,Coconut,Oct-2019,2435
23566,Tiruchirappalli,Coconut,Oct-2019,2280
23567,Tiruchirappalli,Coconut,Nov-2019,2285
23568,Tiruchirappalli,Coconut,Nov-2019,2420
23569,Tiruchirappalli,Coconut,Dec-2019,2395
23570,Tiruchirappalli,Coconut,Dec-2019,2450
23571,Tiruchirappalli,Coconut,Jan-2020,2360
23572,Tiruchirappalli,Coconut,Jan-2020,2335
23573,Tiruchirappalli,Coconut,Feb-2020,2405
23574,Tiruchirappalli,Coconut,Feb-2020,2435
23575,Tiruchirappalli,Coconut,Mar-2020,2450
23576,Tiruchirappalli,Coconut,Mar-2020,2445
23577,Tiruchirappalli,Coconut,Apr-2020,2355
23578,Tiruchirappalli,Coconut,Apr-2020,2380
23579,Tiruchirappalli,Coconut,May-2020,2425
23580,Tiruchirappalli,Coconut,May-2020,2425
23581,Tiruchirappalli,Coconut,Jun-2020,2380
23582,Tiruchirappalli,Coconut,Jun-2020,2325
23583,Tiruchirappalli,Coconut,Jul-2020,2370
23584,Tiruchirappalli,Coconut,Jul-2020,2315
23585,Tiruchirappalli,Coconut,Aug-2020,2370
23586,Tiruchirappalli,Coconut,Aug-2020,2430
23587,Tiruchirappalli,Coconut,Sep-2020,2405
23588,Tiruchirappalli,Coconut,Sep-2020,2410
23589,Tiruchirappalli,Coconut,Oct-2020,2440
23590,Tiruchirappalli,Coconut,Oct-2020,2445
23591,Tiruchirappalli,Coconut,Nov-2020,2300
23592,Tiruchirappalli,Coconut,Nov-2020,2415
23593,Tiruchirappalli,Coconut,Dec-2020,2280
23594,Tiruchirappalli,Coconut,Dec-2020,2320
23595,Tiruchirappalli,Coconut,Jan-2021,2360
23596,Tiruchirappalli,Coconut,Jan-2021,2310
23597,Tiruchirappalli,Coconut,Feb-2021,2435
23598,Tiruchirappalli,Coconut,Feb-2021,2290
23599,Tiruchirappalli,Coconut,Mar-2021,2365
23600,Tiruchirappalli,Coconut,Mar-2021,2370
23601,Tiruchirappalli,Coconut,Apr-2021,2385
23602,Tiruchirappalli,Coconut,Apr-2021,2380
23603,Tiruchirappalli,Coconut,May-2021,2390
23604,Tiruchirappalli,Coconut,May-2021,2330
23605,Tiruchirappalli,Coconut,Jun-2021,2300
23606,Tiruchirappalli,Coconut,Jun-2021,2315
23607,Tiruchirappalli,Coconut,Jul-2021,2450
23608,Tiruchirappalli,Coconut,Jul-2021,2365
23609,Tiruchirappalli,Coconut,Aug-2021,2270
23610,Tiruchirappalli,Coconut,Aug-2021,2365
23611,Tiruchirappalli,Coconut,Sep-2021,2430
23612,Tiruchirappalli,Coconut,Sep-2021,2270
23613,Tiruchirappalli,Coconut,Oct-2021,2340
23614,Tiruchirappalli,Coconut,Oct-2021,2430
23615,Tiruchirappalli,Coconut,Nov-2021,2395
23616,Tiruchirappalli,Coconut,Nov-2021,2275
23617,Tiruchirappalli,Coconut,Dec-2021,2325
23618,Tiruchirappalli,Coconut,Jan-2022,2300
23619,Tiruchirappalli,Coconut,Jan-2022,2380
23620,Tiruchirappalli,Coconut,Feb-2022,2440
23621,Tiruchirappalli,Coconut,Feb-2022,2275
23622,Tiruchirappalli,Coconut,Mar-2022,2390
23623,Tiruchirappalli,Coconut,Mar-2022,2355
23624,Tiruchirappalli,Coconut,Apr-2022,2350
23625,Tiruchirappalli,Coconut,Apr-2022,2295
23626,Tiruchirappalli,Coconut,May-2022,2295
23627,Tiruchirappalli,Coconut,May-2022,2260
23628,Tiruchirappalli,Coconut,Jun-2022,2430
23629,Tiruchirappalli,Coconut,Jun-2022,2390
23630,Tiruchirappalli,Coconut,Jul-2022,2305
23631,Tiruchirappalli,Coconut,Jul-2022,2305
23632,Tiruchirappalli,Coconut,Aug-2022,2315
23633,Tiruchirappalli,Coconut,Aug-2022,2300
23634,Tiruchirappalli,Coconut,Sep-2022,2415
23635,Tiruchirappalli,Coconut,Sep-2022,2390
23636,Tiruchirappalli,Coconut,Oct-2022,2425
23637,Tiruchirappalli,Coconut,Oct-2022,2355
23638,Tiruchirappalli,Coconut,Nov-2022,2265
23639,Tiruchirappalli,Coconut,Nov-2022,2390
23640,Tiruchirappalli,Coconut,Dec-2022,2400
23641,Tiruchirappalli,Coconut,Dec-2022,2395
23642,Tiruchirappalli,Coconut,Jan-2023,2270
23643,Tiruchirappalli,Coconut,Jan-2023,2330
23644,Tiruchirappalli,Coconut,Feb-2023,2355
23645,Tiruchirappalli,Coconut,Feb-2023,2390
23646,Tiruchirappalli,Coconut,Mar-2023,2390
23647,Tiruchirappalli,Coconut,Mar-2023,2270
